,r
1191,1.139866661697179
1192,1.139866661697179
1193,1.1383876492293918
1194,1.1383876492293918
1195,1.1383876492293918
1196,1.1383876492293918
1197,1.1383876492293918
1198,1.1383876492293918
1199,1.1383876492293918
1200,1.1383876492293918
1201,1.1383876492293918
1202,1.1383876492293918
1203,1.1383876492293918
1204,1.1383876492293918
1205,1.1383876492293918
1206,1.1368826315982261
1207,1.1368826315982261
1208,1.1368826315982261
1209,1.1368826315982261
1210,1.138388365814836
1211,1.138388365814836
1212,1.138388365814836
1213,1.138388365814836
1214,1.138388365814836
1215,1.138388365814836
1216,1.138388365814836
1217,1.138388365814836
1218,1.138388365814836
1219,1.138388365814836
1220,1.138388365814836
1221,1.138388365814836
1222,1.138388365814836
1223,1.1364008007454727
1224,1.1364008007454727
1225,1.1364008007454727
1226,1.1364008007454727
1227,1.1364008007454727
1228,1.140413818410012
1229,1.140413818410012
1230,1.140413818410012
1231,1.140413818410012
1232,1.140413818410012
1233,1.140413818410012
1234,1.140413818410012
1235,1.140413818410012
1236,1.135476860891545
1237,1.135476860891545
1238,1.135476860891545
1239,1.135476860891545
1240,1.135476860891545
1241,1.135476860891545
1242,1.135476860891545
1243,1.135476860891545
1244,1.135476860891545
1245,1.135774747278344
1246,1.135774747278344
1247,1.135774747278344
1248,1.1367764119954005
1249,1.1367764119954005
1250,1.1367764119954005
1251,1.1367764119954005
1252,1.1430100719018477
1253,1.1406034383675403
1254,1.1406034383675403
1255,1.1406034383675403
1256,1.1406034383675403
1257,1.1406034383675403
1258,1.1352601595265188
1259,1.1352601595265188
1260,1.1352601595265188
1261,1.137354244467245
1262,1.137354244467245
1263,1.137354244467245
1264,1.137354244467245
1265,1.137354244467245
1266,1.1394273971464968
1267,1.1403229188721982
1268,1.1403229188721982
1269,1.1403229188721982
1270,1.1374394216253307
